0.001	4.269458440E-01
0.002	2.619315225E-01
0.003	1.755666475E-01
0.004	1.269032641E-01
0.005	9.773424972E-02
0.006	7.931587223E-02
0.007	6.714880733E-02
0.008	5.876738378E-02
0.009	5.273982373E-02
0.010	4.819024031E-02
0.011	4.455955857E-02
0.012	4.148171819E-02
0.013	3.871763240E-02
0.014	3.611840853E-02
0.015	3.360293164E-02
0.016	3.114188528E-02
0.017	2.874429446E-02
0.018	2.644519100E-02
0.019	2.429454541E-02
0.020	2.234837771E-02
0.021	2.066312285E-02
0.022	1.929414977E-02
0.023	1.829917453E-02
0.024	1.774758985E-02
0.025	1.773799762E-02
0.026	1.666819446E-02
0.027	1.613935788E-02
0.028	1.562794824E-02
0.029	1.514110696E-02
0.030	1.468504136E-02
0.031	1.426515634E-02
0.032	1.388620732E-02
0.033	1.355246935E-02
0.034	1.326791971E-02
0.035	1.303643309E-02
0.036	1.286199100E-02
0.037	1.274890929E-02
0.038	1.270209047E-02
0.039	1.242525610E-02
0.040	1.202732026E-02
0.041	1.164770948E-02
0.042	1.128544471E-02
0.043	1.093960574E-02
0.044	1.060932727E-02
0.045	1.029379533E-02
0.046	9.992243950E-03
0.047	9.703952016E-03
0.048	9.428240396E-03
0.049	9.164469242E-03
0.050	8.912035480E-03
0.051	8.670370482E-03
0.052	8.438937888E-03
0.053	8.217231581E-03
0.054	8.004773803E-03
0.055	7.801113385E-03
0.056	7.605824114E-03
0.057	7.418503195E-03
0.058	7.238769818E-03
0.059	7.066263828E-03
0.060	6.900644469E-03
0.061	6.741589223E-03
0.062	6.588792714E-03
0.063	6.441965692E-03
0.064	6.300834075E-03
0.065	6.165138055E-03
0.066	6.034631267E-03
0.067	5.909079996E-03
0.068	5.788262453E-03
0.069	5.671968078E-03
0.070	5.559996900E-03
0.071	5.452158932E-03
0.072	5.348273600E-03
0.073	5.248169211E-03
0.074	5.151682457E-03
0.075	5.058657937E-03
0.076	4.968947724E-03
0.077	4.882410945E-03
0.078	4.798913391E-03
0.079	4.718327152E-03
0.080	4.640530271E-03
0.081	4.565406419E-03
0.082	4.492844592E-03
0.083	4.422738816E-03
0.084	4.354987885E-03
0.085	4.289495100E-03
0.086	4.226168026E-03
0.087	4.164918274E-03
0.088	4.105661275E-03
0.089	4.048316090E-03
0.090	3.992805209E-03
0.091	3.939054378E-03
0.092	3.886992428E-03
0.093	3.836551113E-03
0.094	3.787664959E-03
0.095	3.740271122E-03
0.096	3.694309253E-03
0.097	3.649721369E-03
0.098	3.606451734E-03
0.099	3.564446745E-03
0.100	3.523654820E-03
0.101	3.484026304E-03
0.102	3.445513365E-03
0.103	3.408069907E-03
0.104	3.371651485E-03
0.105	3.336215217E-03
0.106	3.301719718E-03
0.107	3.268125014E-03
0.108	3.235392485E-03
0.109	3.203484793E-03
0.110	3.172365824E-03
0.111	3.142000628E-03
0.112	3.112355363E-03
0.113	3.083397250E-03
0.114	3.055094517E-03
0.115	3.027416354E-03
0.116	3.000332876E-03
0.117	2.973815074E-03
0.118	2.947834783E-03
0.119	2.922364644E-03
0.120	2.897378067E-03
0.121	2.872849207E-03
0.122	2.848752927E-03
0.123	2.825064774E-03
0.124	2.801760953E-03
0.125	2.778818302E-03
0.126	2.756214273E-03
0.127	2.733926906E-03
0.128	2.711934815E-03
0.129	2.690217168E-03
0.130	2.668753673E-03
0.131	2.647524561E-03
0.132	2.626510575E-03
0.133	2.605692956E-03
0.134	2.585053436E-03
0.135	2.564574225E-03
0.136	2.544238003E-03
0.137	2.524027917E-03
0.138	2.503927570E-03
0.139	2.483921019E-03
0.140	2.463992769E-03
0.141	2.444127772E-03
0.142	2.424311425E-03
0.143	2.404529565E-03
0.144	2.384768475E-03
0.145	2.365014876E-03
0.146	2.345255937E-03
0.147	2.325479268E-03
0.148	2.305672930E-03
0.149	2.285825432E-03
0.150	2.265925740E-03
0.151	2.245963276E-03
0.152	2.225927924E-03
0.153	2.205810037E-03
0.154	2.185600439E-03
0.155	2.165290433E-03
0.156	2.144871806E-03
0.157	2.124336835E-03
0.158	2.103678292E-03
0.159	2.082889452E-03
0.160	2.061964099E-03
0.161	2.040896531E-03
0.162	2.019681567E-03
0.163	1.998314553E-03
0.164	1.976791368E-03
0.165	1.955108432E-03
0.166	1.933262705E-03
0.167	1.911251698E-03
0.168	1.889073477E-03
0.169	1.866726664E-03
0.170	1.844210443E-03
0.171	1.821524562E-03
0.172	1.798669337E-03
0.173	1.775645650E-03
0.174	1.752454955E-03
0.175	1.729099275E-03
0.176	1.705581201E-03
0.177	1.681903892E-03
0.178	1.658071071E-03
0.179	1.634087023E-03
0.180	1.609956590E-03
0.181	1.585685163E-03
0.182	1.561278679E-03
0.183	1.536743609E-03
0.184	1.512086954E-03
0.185	1.487316230E-03
0.186	1.462439459E-03
0.187	1.437465156E-03
0.188	1.412402313E-03
0.189	1.387260388E-03
0.190	1.362049283E-03
0.191	1.336779334E-03
0.192	1.311461282E-03
0.193	1.286106264E-03
0.194	1.369349737E-03
0.195	1.361237762E-03
0.196	1.353152140E-03
0.197	1.345093962E-03
0.198	1.337064273E-03
0.199	1.329064073E-03
0.200	1.321094318E-03
0.201	1.313155920E-03
0.202	1.305249748E-03
0.203	1.297376632E-03
0.204	1.289537358E-03
0.205	1.281732676E-03
0.206	1.273963295E-03
0.207	1.266229886E-03
0.208	1.258533086E-03
