0.001	0.55881
0.002	0.37377
0.003	0.26768
0.004	0.20325
0.005	0.16214
0.006	0.13477
0.007	0.11583
0.008	0.10223
0.009	0.09208
0.010	0.08421
0.011	0.07780
0.012	0.07235
0.013	0.06751
0.014	0.06304
0.015	0.05881
0.016	0.05477
0.017	0.05091
0.018	0.04725
0.019	0.04384
0.020	0.04074
0.021	0.03804
0.022	0.03580
0.023	0.03411
0.024	0.03306
0.025	0.03278
0.026	0.03105
0.027	0.03009
0.028	0.02916
0.029	0.02827
0.030	0.02743
0.031	0.02664
0.032	0.02591
0.033	0.02525
0.034	0.02465
0.035	0.02412
0.036	0.02367
0.037	0.02329
0.038	0.02299
0.039	0.02245
0.040	0.02178
0.041	0.02115
0.042	0.02054
0.043	0.01996
0.044	0.01941
0.045	0.01887
0.046	0.01836
0.047	0.01787
0.048	0.01740
0.049	0.01695
0.050	0.01652
0.051	0.01610
0.052	0.01570
0.053	0.01532
0.054	0.01495
0.055	0.01459
0.056	0.01425
0.057	0.01392
0.058	0.01361
0.059	0.01331
0.060	0.01301
0.061	0.01273
0.062	0.01246
0.063	0.01220
0.064	0.01195
0.065	0.01170
0.066	0.01147
0.067	0.01124
0.068	0.01103
0.069	0.01082
0.070	0.01061
0.071	0.01042
0.072	0.01023
0.073	0.01005
0.074	0.00987
0.075	0.00970
0.076	0.00953
0.077	0.00937
0.078	0.00922
0.079	0.00907
0.080	0.00893
0.081	0.00879
0.082	0.00865
0.083	0.00852
0.084	0.00839
0.085	0.00827
0.086	0.00815
0.087	0.00803
0.088	0.00792
0.089	0.00781
0.090	0.00771
0.091	0.00761
0.092	0.00751
0.093	0.00741
0.094	0.00732
0.095	0.00722
0.096	0.00714
0.097	0.00705
0.098	0.00697
0.099	0.00688
0.100	0.00681
0.101	0.00673
0.102	0.00665
0.103	0.00658
0.104	0.00651
0.105	0.00644
0.106	0.00637
0.107	0.00631
0.108	0.00624
0.109	0.00618
0.110	0.00612
0.111	0.00606
0.112	0.00600
0.113	0.00594
0.114	0.00588
0.115	0.00583
0.116	0.00578
0.117	0.00572
0.118	0.00567
0.119	0.00562
0.120	0.00557
0.121	0.00552
0.122	0.00547
0.123	0.00543
0.124	0.00538
0.125	0.00533
0.126	0.00529
0.127	0.00525
0.128	0.00520
0.129	0.00516
0.130	0.00512
0.131	0.00507
0.132	0.00503
0.133	0.00499
0.134	0.00495
0.135	0.00491
0.136	0.00487
0.137	0.00483
0.138	0.00479
0.139	0.00475
0.140	0.00472
0.141	0.00468
0.142	0.00464
0.143	0.00460
0.144	0.00456
0.145	0.00453
0.146	0.00449
0.147	0.00445
0.148	0.00441
0.149	0.00438
0.150	0.00434
0.151	0.00430
0.152	0.00427
0.153	0.00423
0.154	0.00419
0.155	0.00415
0.156	0.00412
0.157	0.00408
0.158	0.00404
0.159	0.00401
0.160	0.00397
0.161	0.00393
0.162	0.00389
0.163	0.00385
0.164	0.00382
0.165	0.00378
0.166	0.00374
0.167	0.00370
0.168	0.00366
0.169	0.00362
0.170	0.00358
0.171	0.00355
0.172	0.00351
0.173	0.00347
0.174	0.00343
0.175	0.00339
0.176	0.00335
0.177	0.00331
0.178	0.00326
0.179	0.00322
0.180	0.00318
0.181	0.00314
0.182	0.00310
0.183	0.00306
0.184	0.00302
0.185	0.00297
0.186	0.00293
0.187	0.00289
0.188	0.00285
0.189	0.00280
0.190	0.00276
0.191	0.00272
0.192	0.00268
0.193	0.00263
0.194	0.00276
0.195	0.00274
0.196	0.00272
0.197	0.00271
0.198	0.00269
0.199	0.00267
0.200	0.00266
0.201	0.00264
0.202	0.00262
0.203	0.00261
0.204	0.00259
0.205	0.00258
0.206	0.00256
0.207	0.00255
0.208	0.00253
0.209	0.00251
0.210	0.00250
0.211	0.00248
0.212	0.00247
0.213	0.00245
0.214	0.00244
0.215	0.00242
0.216	0.00241
0.217	0.00239
0.218	0.00238
0.219	0.00236
0.220	0.00235
0.221	0.00234
0.222	0.00232
0.223	0.00231
0.224	0.00229
0.225	0.00228
0.226	0.00226
0.227	0.00225
0.228	0.00224
0.229	0.00222
0.230	0.00221
0.231	0.00220
0.232	0.00218
0.233	0.00217
0.234	0.00216
0.235	0.00214
0.236	0.00213
0.237	0.00212
0.238	0.00210
0.239	0.00209
0.240	0.00208
0.241	0.00207
0.242	0.00205
0.243	0.00204
0.244	0.00203
0.245	0.00202
0.246	0.00200
0.247	0.00199
0.248	0.00198
0.249	0.00197
0.250	0.00196
0.251	0.00194
0.252	0.00193
0.253	0.00192
0.254	0.00191
0.255	0.00190
0.256	0.00189
0.257	0.00188
0.258	0.00186
0.259	0.00185
0.260	0.00184
0.261	0.00183
0.262	0.00182
0.263	0.00181
0.264	0.00180
0.265	0.00179
0.266	0.00178
0.267	0.00177
0.268	0.00176
0.269	0.00175
0.270	0.00174
0.271	0.00173
0.272	0.00171
0.273	0.00170
0.274	0.00169
0.275	0.00168
0.276	0.00167
0.277	0.00166
0.278	0.00165
0.279	0.00164
0.280	0.00164
0.281	0.00163
0.282	0.00162
0.283	0.00161
0.284	0.00160
0.285	0.00159
0.286	0.00158
0.287	0.00157
0.288	0.00156
0.289	0.00155
0.290	0.00154
0.291	0.00153
0.292	0.00152
0.293	0.00151
0.294	0.00151
0.295	0.00150
0.296	0.00149
0.297	0.00148
0.298	0.00147
0.299	0.00146
0.300	0.00145
0.301	0.00144
0.302	0.00144
0.303	0.00143
0.304	0.00142
0.305	0.00141
0.306	0.00140
0.307	0.00139
0.308	0.00139
0.309	0.00138
0.310	0.00137
0.311	0.00136
0.312	0.00135
0.313	0.00135
0.314	0.00134
0.315	0.00133
0.316	0.00132
0.317	0.00131
0.318	0.00131
0.319	0.00130
0.320	0.00129
0.321	0.00128
0.322	0.00128
0.323	0.00127
0.324	0.00126
0.325	0.00125
0.326	0.00125
0.327	0.00124
0.328	0.00123
0.329	0.00122
0.330	0.00122
0.331	0.00121
0.332	0.00120
0.333	0.00119
0.334	0.00119
0.335	0.00118
0.336	0.00117
0.337	0.00117
0.338	0.00116
0.339	0.00115
0.340	0.00114
0.341	0.00114
0.342	0.00113
0.343	0.00112
0.344	0.00112
0.345	0.00111
0.346	0.00110
0.347	0.00110
0.348	0.00109
0.349	0.00108
0.350	0.00108
0.351	0.00107
0.352	0.00106
0.353	0.00106
0.354	0.00105
0.355	0.00104
0.356	0.00104
0.357	0.00103
0.358	0.00102
0.359	0.00102
0.360	0.00101
0.361	0.00101
0.362	0.00100
0.363	0.00099
0.364	0.00099
0.365	0.00098
0.366	0.00097
0.367	0.00097
0.368	0.00096
0.369	0.00096
0.370	0.00095
0.371	0.00094
0.372	0.00094
0.373	0.00093
0.374	0.00093
